feature	GeneSymbol	hgnc_id	chr	start	end
ENSG00000176261	ZBTB8OS	24094.0	1	33065773	33116504
ENSG00000162521	RBBP4	9887.0	1	33116743	33151812
ENSG00000162520	SYNC	28897.0	1	33145507	33169197
ENSG00000162522	KIAA1522	29301.0	1	33207486	33240571
ENSG00000134684	YARS	12840.0	1	33240840	33283754
ENSG00000116497	S100PBP	25768.0	1	33282368	33324476
ENSG00000160097	FNDC5	20240.0	1	33327869	33338083
ENSG00000121905	HPCA	5144.0	1	33351595	33364042
ENSG00000121900	TMEM54	24143.0	1	33360195	33367039
ENSG00000116514	RNF19B	26886.0	1	33402046	33430286
ENSG00000004455	AK2	362.0	1	33473585	33546597
ENSG00000142920	ADC	29957.0	1	33546705	33586131
ENSG00000116525	TRIM62	25574.0	1	33611003	33647660
ENSG00000160094	ZNF362	18079.0	1	33722146	33766320
ENSG00000184389	A3GALT2	30005.0	1	33772367	33786699
ENSG00000134686	PHC2	3183.0	1	33789224	33896653
ENSG00000121903	ZSCAN20	13093.0	1	33938246	33962107
ENSG00000121904	CSMD2	19290.0	1	33979609	34631443
ENSG00000176256	HMGB4	24954.0	1	34326076	34330392
ENSG00000142698	C1orf94	28250.0	1	34632484	34684732
ENSG00000163866	SMIM12	25154.0	1	35178338	35325417
ENSG00000189280	GJB5	4287.0	1	35220648	35224113
ENSG00000189433	GJB4	4286.0	1	35225342	35229325
ENSG00000188910	GJB3	4285.0	1	35246790	35251970
ENSG00000187513	GJA4	4278.0	1	35258599	35261348
ENSG00000116544	DLGAP3	30368.0	1	35331037	35395186
ENSG00000243749	ZMYM6NB	40021.0	1	35447136	35450954
ENSG00000163867	ZMYM6	13050.0	1	35449523	35497569
ENSG00000197056	ZMYM1	26253.0	1	35525387	35581460
ENSG00000116560	SFPQ	10774.0	1	35641979	35658749
ENSG00000146463	ZMYM4	13055.0	1	35734568	35887659
ENSG00000227409	ZMYM4-AS1	40624.0	1	35824423	35831678
ENSG00000142687	KIAA0319L	30071.0	1	35899091	36023551
ENSG00000020129	NCDN	17597.0	1	36023074	36032875
ENSG00000116819	TFAP2E	30774.0	1	36038971	36060929
ENSG00000126067	PSMB2	9539.0	1	36067185	36107445
ENSG00000142686	C1orf216	26800.0	1	36179476	36185073
ENSG00000092853	CLSPN	19715.0	1	36185819	36235568
ENSG00000134698	AGO4	18424.0	1	36273773	36323491
ENSG00000092847	AGO1	3262.0	1	36335409	36395211
ENSG00000126070	AGO3	18421.0	1	36396319	36538101
ENSG00000092850	TEKT2	11725.0	1	36549676	36553876
ENSG00000116863	ADPRHL2	21304.0	1	36554476	36559533
ENSG00000171812	COL8A2	2216.0	1	36560837	36590821
ENSG00000054116	TRAPPC3	19942.0	1	36602173	36615098
ENSG00000116871	MAP7D1	25514.0	1	36621180	36646450
ENSG00000054118	THRAP3	22964.0	1	36690017	36770958
ENSG00000214193	SH3D21	26236.0	1	36771988	36790484
ENSG00000142694	EVA1B	25558.0	1	36787632	36789755
ENSG00000196182	STK40	21373.0	1	36805225	36851497
ENSG00000181817	LSM10	17562.0	1	36856839	36863493
ENSG00000116885	OSCP1	29971.0	1	36881428	36916086
ENSG00000116898	MRPS15	14504.0	1	36921319	36930038
ENSG00000119535	CSF3R	2439.0	1	36931644	36948879
ENSG00000163873	GRIK3	4581.0	1	37261128	37499730
ENSG00000233621	LINC01137	49453.0	1	37920480	37940012
ENSG00000163874	ZC3H12A	26259.0	1	37940153	37949980
ENSG00000163875	MEAF6	25674.0	1	37958176	37980375
ENSG00000163877	SNIP1	30587.0	1	38000050	38019903
ENSG00000163879	DNALI1	14353.0	1	38022520	38032458
ENSG00000134697	GNL2	29925.0	1	38032417	38061536
ENSG00000169218	RSPO1	21679.0	1	38076951	38100595
ENSG00000116922	C1orf109	26039.0	1	38147242	38157914
ENSG00000134690	CDCA8	14629.0	1	38158090	38175391
ENSG00000183317	EPHA10	19987.0	1	38179552	38230805
ENSG00000185090	MANEAL	26452.0	1	38259474	38266809
ENSG00000196449	YRDC	28905.0	1	38268616	38273857
ENSG00000197982	C1orf122	24789.0	1	38272651	38275126
ENSG00000188786	MTF1	7428.0	1	38275239	38325292
ENSG00000204084	INPP5B	6077.0	1	38326369	38412729
ENSG00000183431	SF3A3	10767.0	1	38422647	38456593
ENSG00000183386	FHL3	3704.0	1	38462442	38471278
ENSG00000183520	UTP11L	24329.0	1	38474930	38490496
ENSG00000185668	POU3F1	9214.0	1	38509523	38512450
ENSG00000116954	RRAGC	19902.0	1	39303870	39325495
ENSG00000214114	MYCBP	7554.0	1	39328636	39347289
ENSG00000131233	GJA9	19155.0	1	39330175	39347289
ENSG00000158315	RHBDL2	16083.0	1	39351479	39407471
ENSG00000174574	AKIRIN1	25744.0	1	39456895	39471731
ENSG00000168653	NDUFS5	7712.0	1	39491990	39500308
ENSG00000127603	MACF1	13664.0	1	39546988	39952849
ENSG00000255103	KIAA0754	29111.0	1	39876151	39882154
ENSG00000183682	BMP8A	21650.0	1	39957318	39991607
ENSG00000090621	PABPC4	8557.0	1	40026488	40042462
ENSG00000163909	HEYL	4882.0	1	40089825	40105617
ENSG00000116981	NT5C1A	17819.0	1	40124793	40137710
ENSG00000116983	HPCAL4	18212.0	1	40144320	40157361
ENSG00000084072	PPIE	9258.0	1	40157854	40229586
ENSG00000116985	BMP8B	1075.0	1	40222854	40254533
ENSG00000198754	OXCT2	18606.0	1	40235195	40237020
ENSG00000043514	TRIT1	20286.0	1	40306723	40349183
ENSG00000116990	MYCL	7555.0	1	40361098	40367928
ENSG00000168389	MFSD2A	25897.0	1	40420802	40435638
ENSG00000131236	CAP1	20040.0	1	40505905	40538321
ENSG00000131238	PPT1	9325.0	1	40538379	40563375
ENSG00000117000	RLF	10025.0	1	40627045	40706593
ENSG00000188800	TMCO2	23312.0	1	40711619	40717363
ENSG00000084073	ZMPSTE24	12877.0	1	40723779	40759856
ENSG00000049089	COL9A2	2218.0	1	40766159	40783488
ENSG00000084070	SMAP2	25082.0	1	40810522	40888998
ENSG00000187801	ZFP69B	28053.0	1	40915774	40929390
ENSG00000187815	ZFP69	24708.0	1	40942887	40962015
ENSG00000164002	EXO5	26115.0	1	40974413	40982228
ENSG00000117010	ZNF684	28418.0	1	40997233	41013841
ENSG00000117016	RIMS3	21292.0	1	41086351	41131329
ENSG00000272145	NFYC-AS1	49451.0	1	41156052	41157738
ENSG00000066136	NFYC	7806.0	1	41157320	41237275
ENSG00000117013	KCNQ4	6298.0	1	41249684	41306124
ENSG00000179862	CITED4	18696.0	1	41326729	41328018
ENSG00000171793	CTPS1	2519.0	1	41445007	41478235
ENSG00000171790	SLFNL1	26313.0	1	41481269	41488909
ENSG00000010803	SCMH1	19003.0	1	41492872	41707826
ENSG00000204060	FOXO6	24814.0	1	41827594	41849262
ENSG00000127129	EDN2	3177.0	1	41944446	41950344
ENSG00000127124	HIVEP3	13561.0	1	41972036	42501596
ENSG00000044012	GUCA2B	4683.0	1	42619092	42621495
ENSG00000197273	GUCA2A	4682.0	1	42628362	42630389
ENSG00000198815	FOXJ3	29178.0	1	42642210	42801548
ENSG00000177181	RIMKLA	28725.0	1	42846466	42888249
ENSG00000066185	ZMYND12	21192.0	1	42896000	42921938
ENSG00000127125	PPCS	25686.0	1	42921788	42939056
ENSG00000186409	CCDC30	26103.0	1	42929001	43120335
ENSG00000171960	PPIH	14651.0	1	43124096	43142429
ENSG00000065978	YBX1	8014.0	1	43148098	43168020
ENSG00000164007	CLDN19	2040.0	1	43198764	43205925
ENSG00000117385	LEPRE1	19316.0	1	43212006	43232755
ENSG00000164008	C1orf50	28795.0	1	43232940	43263968
ENSG00000177868	CCDC23	29204.0	1	43272723	43282954
ENSG00000164010	ERMAP	15743.0	1	43282795	43310660
ENSG00000164011	ZNF691	28028.0	1	43312280	43318148
ENSG00000117394	SLC2A1	11005.0	1	43391052	43424530
ENSG00000227533	SLC2A1-AS1	44187.0	1	43424720	43449029
ENSG00000186973	FAM183A	34347.0	1	43610824	43622067
ENSG00000117395	EBNA1BP2	15531.0	1	43629846	43736607
ENSG00000243710	WDR65	26485.0	1	43637820	43720029
ENSG00000179178	TMEM125	28275.0	1	43735665	43739673
ENSG00000253313	C1orf210	28755.0	1	43747554	43751288
ENSG00000066056	TIE1	11809.0	1	43766664	43788779
ENSG00000117400	MPL	7217.0	1	43803478	43818443
ENSG00000117399	CDC20	1723.0	1	43824626	43828874
ENSG00000066322	ELOVL1	14418.0	1	43829068	43833696
ENSG00000159479	MED8	19971.0	1	43849588	43855479
ENSG00000198198	SZT2	29040.0	1	43855553	43918321
ENSG00000229372	SZT2-AS1	41225.0	1	43913447	43914315
ENSG00000178922	HYI	26948.0	1	43916824	43919660
ENSG00000229348	HYI-AS1	41173.0	1	43919598	43922666
ENSG00000142949	PTPRF	9670.0	1	43990858	44089343
ENSG00000066135	KDM4A	22978.0	1	44115829	44171186
ENSG00000236200	KDM4A-AS1	40528.0	1	44165436	44173809
ENSG00000126091	ST3GAL3	10866.0	1	44171495	44396831
ENSG00000117407	ARTN	727.0	1	44398992	44402913
ENSG00000117408	IPO13	16853.0	1	44412611	44433694
ENSG00000132768	DPH2	3004.0	1	44435672	44439041
ENSG00000117410	ATP6V0B	861.0	1	44440159	44443967
ENSG00000117411	B4GALT2	925.0	1	44444615	44456840
ENSG00000159214	CCDC24	28688.0	1	44457031	44462200
ENSG00000196517	SLC6A9	11056.0	1	44457172	44497139
ENSG00000171872	KLF17	18830.0	1	44584522	44600812
ENSG00000178028	DMAP1	18291.0	1	44679127	44686353
ENSG00000117419	ERI3	17276.0	1	44686742	44820932
ENSG00000187147	RNF220	25552.0	1	44870866	45117396
ENSG00000126106	TMEM53	26186.0	1	45100910	45140227
ENSG00000198520	C1orf228	34345.0	1	45140364	45191263
ENSG00000142945	KIF2C	6393.0	1	45205490	45233439
ENSG00000142937	RPS8	10441.0	1	45240923	45244451
ENSG00000142959	BEST4	17106.0	1	45249257	45253377
ENSG00000173846	PLK3	2154.0	1	45265897	45271662
ENSG00000188396	TCTEX1D4	32315.0	1	45271585	45272957
ENSG00000222009	BTBD19	27145.0	1	45274154	45281257
ENSG00000117425	PTCH2	9586.0	1	45285516	45308735
ENSG00000070785	EIF2B3	3259.0	1	45316450	45452282
ENSG00000126107	HECTD3	26117.0	1	45468212	45477001
ENSG00000126088	UROD	12591.0	1	45477819	45481247
ENSG00000162415	ZSWIM5	29299.0	1	45482071	45771881
ENSG00000186603	HPDL	28242.0	1	45792545	45794347
ENSG00000132781	MUTYH	7527.0	1	45794835	45806142
ENSG00000132773	TOE1	15954.0	1	45805342	45809647
ENSG00000070759	TESK2	11732.0	1	45809555	45956872
ENSG00000236624	CCDC163P	27003.0	1	45959538	45965751
ENSG00000132763	MMACHC	24525.0	1	45965725	45976739
ENSG00000117450	PRDX1	9352.0	1	45976708	45988719
ENSG00000117448	AKR1A1	380.0	1	46016215	46035721
ENSG00000132780	NASP	7644.0	1	46049518	46084566
ENSG00000159588	CCDC17	26574.0	1	46085716	46089729
ENSG00000159592	GPBP1L1	28843.0	1	46092976	46153785
ENSG00000159596	TMEM69	28035.0	1	46152886	46160115
ENSG00000197429	IPP	6108.0	1	46159996	46216322
ENSG00000086015	MAST2	19035.0	1	46252659	46501796
ENSG00000117461	PIK3R3	8981.0	1	46505812	46642160
ENSG00000117472	TSPAN1	20657.0	1	46640745	46651630
ENSG00000085998	POMGNT1	19139.0	1	46654354	46685977
ENSG00000171357	LURAP1	32327.0	1	46669006	46686933
ENSG00000085999	RAD54L	9826.0	1	46713360	46744145
ENSG00000132128	LRRC41	16917.0	1	46726868	46769280
ENSG00000173660	UQCRH	12590.0	1	46769303	46782448
ENSG00000117481	NSUN4	31802.0	1	46805849	46830824
ENSG00000117480	FAAH	3553.0	1	46859937	46879520
ENSG00000225667	LINC00505	43556.0	1	46921495	46948147
ENSG00000197587	DMBX1	19026.0	1	46972668	46979898
ENSG00000269956	MKNK1-AS1	44129.0	1	47004368	47035927
ENSG00000162456	KNCN	26488.0	1	47011316	47017199
ENSG00000079277	MKNK1	7110.0	1	47023090	47082515
ENSG00000142961	MOB3C	29800.0	1	47073387	47082563
ENSG00000123472	ATPAF1	18803.0	1	47098409	47139539
ENSG00000159658	EFCAB14	29051.0	1	47124366	47184824
ENSG00000186118	TEX38	29589.0	1	47134527	47139266
ENSG00000228237	EFCAB14-AS1	44108.0	1	47139708	47157770
ENSG00000142973	CYP4B1	2644.0	1	47223510	47285085
ENSG00000187048	CYP4A11	2642.0	1	47394849	47407156
ENSG00000186377	CYP4X1	20244.0	1	47427036	47516423
ENSG00000186160	CYP4Z1	20583.0	1	47533160	47583991
ENSG00000225506	CYP4A22-AS1	43715.0	1	47562325	47644943
ENSG00000162365	CYP4A22	20575.0	1	47603107	47615413
ENSG00000224805	LINC00853	43716.0	1	47644922	47646011
ENSG00000162366	PDZK1IP1	16887.0	1	47649265	47656716
ENSG00000162367	TAL1	11556.0	1	47681962	47697892
ENSG00000123473	STIL	10879.0	1	47715811	47779819
ENSG00000162368	CMPK1	18170.0	1	47799469	47844511
ENSG00000186790	FOXE3	3808.0	1	47881744	47883723
ENSG00000237424	FOXD2-AS1	44256.0	1	47897805	47900313
ENSG00000186564	FOXD2	3803.0	1	47901689	47906363
ENSG00000269113	TRABD2B	44200.0	1	48226200	48462567
ENSG00000117834	SLC5A9	22146.0	1	48688357	48714316
ENSG00000132122	SPATA6	18309.0	1	48761044	48937845
ENSG00000186094	AGBL4	25892.0	1	48998527	50489585
ENSG00000162373	BEND5	25668.0	1	49193195	49242641
ENSG00000162374	ELAVL4	3315.0	1	50513686	50669458
ENSG00000142700	DMRTA2	13908.0	1	50883222	50889172
ENSG00000185104	FAF1	3578.0	1	50905150	51425935
ENSG00000123080	CDKN2C	1789.0	1	51426417	51440305
ENSG00000204006	C1orf185	28096.0	1	51567906	51613752
ENSG00000123091	RNF11	10056.0	1	51701943	51739127
ENSG00000085831	TTC39A	18657.0	1	51752930	51810788
ENSG00000085832	EPS15	3419.0	1	51819935	51985000
ENSG00000117859	OSBPL9	16386.0	1	52042851	52254889
ENSG00000078618	NRD1	7995.0	1	52254863	52344477
ENSG00000169213	RAB3B	9778.0	1	52373628	52456436
ENSG00000117862	TXNDC12	24626.0	1	52485803	52521843
ENSG00000198841	KTI12	25160.0	1	52497775	52499488
ENSG00000228369	TXNDC12-AS1	30008.0	1	52516590	52518355
ENSG00000134717	BTF3L4	30547.0	1	52521797	52556388
ENSG00000157077	ZFYVE9	6775.0	1	52608046	52812358
ENSG00000154222	CC2D1B	29386.0	1	52811395	52831865
ENSG00000085840	ORC1	8487.0	1	52838501	52870131
ENSG00000134748	PRPF38A	25930.0	1	52870236	52886511
ENSG00000134744	ZCCHC11	28981.0	1	52873954	53019159
ENSG00000116157	GPX7	4559.0	1	53068044	53074723
ENSG00000182183	FAM159A	28757.0	1	53099016	53135355
ENSG00000162377	COA7	25716.0	1	53152508	53164038
ENSG00000162378	ZYG11B	25820.0	1	53192126	53293014
ENSG00000203995	ZYG11A	32058.0	1	53308183	53360670
ENSG00000121310	ECHDC2	23408.0	1	53361656	53392884
ENSG00000116171	SCP2	10606.0	1	53392901	53517375
ENSG00000174348	PODN	23174.0	1	53527854	53551174
ENSG00000162383	SLC1A7	10945.0	1	53552855	53608289
ENSG00000157184	CPT2	2330.0	1	53662101	53679869
ENSG00000162384	C1orf123	26059.0	1	53679771	53686289
ENSG00000162385	MAGOH	6815.0	1	53692564	53704282
ENSG00000157193	LRP8	6700.0	1	53711217	53793742
ENSG00000143006	DMRTB1	13913.0	1	53925072	53933161
ENSG00000174332	GLIS1	29525.0	1	53971910	54199877
ENSG00000058804	NDC1	25525.0	1	54231133	54304533
ENSG00000058799	YIPF1	25231.0	1	54317392	54356407
ENSG00000211452	DIO1	2883.0	1	54356912	54376759
ENSG00000081870	HSPB11	25019.0	1	54382247	54411602
ENSG00000116212	LRRC42	28792.0	1	54411750	54433841
ENSG00000203985	LDLRAD1	32069.0	1	54474412	54483856
ENSG00000116209	TMEM59	1239.0	1	54497347	54519177
ENSG00000116205	TCEANC2	26494.0	1	54519260	54578192
ENSG00000157211	CDCP2	27297.0	1	54598747	54619443
ENSG00000215883	CYB5RL	32220.0	1	54638009	54665709
ENSG00000116221	MRPL37	14034.0	1	54649714	54691137
ENSG00000157216	SSBP3	15674.0	1	54691105	54879152
ENSG00000198711	SSBP3-AS1	32328.0	1	54703710	54704736
ENSG00000162390	ACOT11	18156.0	1	55007930	55104865
ENSG00000162391	FAM151A	25032.0	1	55074855	55089229
ENSG00000271723	MROH7-TTC4	49180.0	1	55107459	55207981
ENSG00000184313	MROH7	24802.0	1	55107463	55175939
ENSG00000243725	TTC4	12394.0	1	55181495	55208330
ENSG00000162396	PARS2	30563.0	1	55222571	55230187
ENSG00000006555	TTC22	26067.0	1	55245385	55266940
ENSG00000162398	C1orf177	26854.0	1	55271736	55307925
ENSG00000116133	DHCR24	2859.0	1	55315306	55352891
ENSG00000143001	TMEM61	27296.0	1	55446465	55457966
ENSG00000162399	BSND	16512.0	1	55464606	55476556
ENSG00000169174	PCSK9	20001.0	1	55505221	55530525
ENSG00000162402	USP24	12623.0	1	55532032	55680786
ENSG00000162407	PPAP2B	9229.0	1	56960419	57110974
ENSG00000162409	PRKAA2	9377.0	1	57110995	57181008
ENSG00000187889	C1orf168	27295.0	1	57184477	57285369
ENSG00000157131	C8A	1352.0	1	57320479	57383894
ENSG00000021852	C8B	1353.0	1	57394883	57431813
ENSG00000173406	DAB1	2661.0	1	57460451	59012406
ENSG00000226759	DAB1-AS1	49443.0	1	58326204	58346577
ENSG00000162600	OMA1	29661.0	1	58881056	59012474
ENSG00000184292	TACSTD2	11530.0	1	59041099	59043166
ENSG00000162601	MYSM1	29401.0	1	59120411	59165764
ENSG00000177606	JUN	6204.0	1	59246465	59249785
ENSG00000234807	LINC01135	49450.0	1	59250823	59365384
ENSG00000172456	FGGY	25610.0	1	59762310	60233347
ENSG00000134709	HOOK1	19884.0	1	60280458	60342050
ENSG00000134716	CYP2J2	2634.0	1	60358980	60392462
ENSG00000162598	C1orf87	28547.0	1	60452941	60539442
ENSG00000162599	NFIA	7784.0	1	61330931	61928465
ENSG00000162604	TM2D1	24142.0	1	62146718	62191095
ENSG00000132849	INADL	28881.0	1	62208149	62629592
ENSG00000240563	L1TD1	25595.0	1	62660503	62678000
ENSG00000132854	KANK4	27263.0	1	62702651	62785085
ENSG00000162607	USP1	12607.0	1	62901968	62917475
ENSG00000116641	DOCK7	19190.0	1	62920399	63153969
ENSG00000132855	ANGPTL3	491.0	1	63063158	63071830
ENSG00000125703	ATG4C	16040.0	1	63249806	63331184
ENSG00000224209	LINC00466	27294.0	1	63655660	63782902
ENSG00000187140	FOXD3	3804.0	1	63788730	63790797
ENSG00000088035	ALG6	23157.0	1	63833261	63904233
ENSG00000142856	ITGB3BP	6157.0	1	63906441	64059392
ENSG00000203965	EFCAB7	29379.0	1	63989043	64038364
ENSG00000116652	DLEU2L	13225.0	1	64014588	64015405
ENSG00000079739	PGM1	8905.0	1	64058947	64125916
ENSG00000185483	ROR1	10256.0	1	64239693	64647181
ENSG00000177414	UBE2U	28559.0	1	64669310	64733051
ENSG00000158966	CACHD1	29314.0	1	64936428	65158741
ENSG00000162437	RAVER2	25577.0	1	65210778	65298915
ENSG00000162434	JAK1	6190.0	1	65298912	65432187
ENSG00000162433	AK4	363.0	1	65613232	65697828
ENSG00000116675	DNAJC6	15469.0	1	65713902	65881552
ENSG00000116678	LEPR	6554.0	1	65886248	66107242
ENSG00000213625	LEPROT	29477.0	1	65886270	65901690
ENSG00000184588	PDE4B	8781.0	1	66258197	66840259
ENSG00000118473	SGIP1	25412.0	1	66999066	67213982
ENSG00000152760	TCTEX1D1	26882.0	1	67218142	67244470
ENSG00000172410	INSL5	6088.0	1	67263424	67266939
ENSG00000152763	WDR78	26252.0	1	67278568	67390570
ENSG00000198160	MIER1	29657.0	1	67390578	67454302
ENSG00000116704	SLC35D1	20800.0	1	67465015	67519782
ENSG00000203963	C1orf141	32044.0	1	67557848	67697536
ENSG00000162594	IL23R	19100.0	1	67632083	67725662
ENSG00000081985	IL12RB2	5972.0	1	67773047	67862583
ENSG00000142864	SERBP1	17860.0	1	67873493	67896098
ENSG00000116717	GADD45A	4095.0	1	68150744	68154021
ENSG00000172380	GNG12	19663.0	1	68167149	68299150
ENSG00000232284	GNG12-AS1	43938.0	1	68297986	68668670
ENSG00000162595	DIRAS3	687.0	1	68511645	68517314
ENSG00000116729	WLS	30238.0	1	68564142	68698803
ENSG00000116745	RPE65	10294.0	1	68894505	68915642
ENSG00000024526	DEPDC1	22949.0	1	68939835	68962904
ENSG00000033122	LRRC7	18531.0	1	70034081	70617628
ENSG00000066557	LRRC40	26004.0	1	70610488	70671303
ENSG00000116754	SRSF11	10782.0	1	70671365	70718735
ENSG00000118454	ANKRD13C	25374.0	1	70726271	70820417
ENSG00000197568	HHLA3	4906.0	1	70820488	70851022
ENSG00000116761	CTH	2501.0	1	70876901	70905534
ENSG00000050628	PTGER3	9595.0	1	71318036	71513491
ENSG00000235079	ZRANB2-AS1	43594.0	1	71514538	71532867
ENSG00000132485	ZRANB2	13058.0	1	71528974	71546980
ENSG00000172260	NEGR1	17302.0	1	71861623	72748417
ENSG00000162620	LRRIQ3	28318.0	1	74491699	74663871
ENSG00000254685	FPGT	3825.0	1	74663896	74699770
ENSG00000259030	FPGT-TNNI3K	42952.0	1	74663919	75009666
ENSG00000116783	TNNI3K	19661.0	1	74663947	75010112
ENSG00000162621	LRRC53	25255.0	1	74935562	74978298
ENSG00000178965	C1orf173	25346.0	1	75033795	75139422
ENSG00000116791	CRYZ	2419.0	1	75171170	75199092
ENSG00000162623	TYW3	24757.0	1	75198836	75232362
ENSG00000162624	LHX8	28838.0	1	75594119	75627218
ENSG00000137968	SLC44A5	28524.0	1	75667816	76076801
ENSG00000117054	ACADM	89.0	1	76190036	76253260
ENSG00000137955	RABGGTB	9796.0	1	76251879	76260764
ENSG00000057468	MSH4	7327.0	1	76262567	76378923
ENSG00000154007	ASB17	19769.0	1	76384558	76398116
ENSG00000184005	ST6GALNAC3	19343.0	1	76540404	77100286
ENSG00000117069	ST6GALNAC5	19342.0	1	77333126	77531396
ENSG00000142892	PIGK	8965.0	1	77554675	77685115
ENSG00000154027	AK5	365.0	1	77747736	78025651
ENSG00000036549	ZZZ3	24523.0	1	78028101	78149104
ENSG00000077254	USP33	20059.0	1	78161672	78225537
ENSG00000180488	FAM73A	24741.0	1	78245309	78344106
ENSG00000235927	NEXN-AS1	31983.0	1	78347033	78355224
ENSG00000162614	NEXN	29557.0	1	78354198	78409580
ENSG00000162613	FUBP1	4004.0	1	78409740	78444794
ENSG00000162616	DNAJB4	14886.0	1	78444859	78483648
ENSG00000137960	GIPC2	18177.0	1	78445226	78604133
ENSG00000122420	PTGFR	9600.0	1	78769568	79005434
ENSG00000137959	IFI44L	17817.0	1	79085607	79111830
ENSG00000137965	IFI44	16938.0	1	79115481	79129763
ENSG00000162618	ELTD1	20822.0	1	79355449	79472403
ENSG00000117114	LPHN2	18582.0	1	81771845	82458120
ENSG00000137941	TTLL7	26242.0	1	84330711	84464833
ENSG00000142875	PRKACB	9381.0	1	84543745	84704181
ENSG00000203943	SAMD13	24582.0	1	84764049	84855640
ENSG00000137976	DNASE2B	28875.0	1	84864215	84880701
ENSG00000117133	RPF1	30350.0	1	84944942	84963473
ENSG00000174021	GNG5	4408.0	1	84964008	84972248
ENSG00000117151	CTBS	2496.0	1	85015289	85040163
ENSG00000180869	C1orf180	26647.0	1	85093913	85100703
ENSG00000117155	SSX2IP	16509.0	1	85109390	85156486
ENSG00000171517	LPAR3	14298.0	1	85277285	85358896
ENSG00000153898	MCOLN2	13357.0	1	85391268	85462796
ENSG00000162643	WDR63	30711.0	1	85464830	85598821
ENSG00000055732	MCOLN3	13358.0	1	85483765	85514182
ENSG00000097096	SYDE2	25841.0	1	85622556	85666729
ENSG00000162642	C1orf52	24871.0	1	85715639	85725355
ENSG00000142867	BCL10	989.0	1	85731931	85742773
ENSG00000153904	DDAH1	2715.0	1	85784164	86043933
ENSG00000142871	CYR61	2654.0	1	86046444	86049645
ENSG00000117174	ZNHIT6	26089.0	1	86115106	86174116
ENSG00000171502	COL24A1	20821.0	1	86194916	86622626
ENSG00000122417	ODF2L	29225.0	1	86814344	86862023
ENSG00000137975	CLCA2	2016.0	1	86889769	86922241
ENSG00000016490	CLCA1	2015.0	1	86934051	86965972
ENSG00000016602	CLCA4	2018.0	1	87012761	87046437
ENSG00000097033	SH3GLB1	10833.0	1	87170259	87213867
ENSG00000153936	HS2ST1	5193.0	1	87380331	87602334
ENSG00000267272	LINC01140	27922.0	1	87595448	87634881
ENSG00000143013	LMO4	6644.0	1	87794151	87814606
ENSG00000065243	PKN2	9406.0	1	89149905	89301938
ENSG00000137947	GTF2B	4648.0	1	89318615	89357627
ENSG00000137944	CCBL2	33238.0	1	89401456	89458636
ENSG00000213516	RBMXL1	25073.0	1	89445139	89458643
ENSG00000117226	GBP3	4184.0	1	89472349	89488577
ENSG00000117228	GBP1	4182.0	1	89518002	89531043
ENSG00000162645	GBP2	4183.0	1	89571815	89616139
ENSG00000213512	GBP7	29606.0	1	89597434	89641723
ENSG00000162654	GBP4	20480.0	1	89646831	89664615
ENSG00000154451	GBP5	19895.0	1	89724633	89738544
ENSG00000183347	GBP6	25395.0	1	89829617	89852020
ENSG00000197147	LRRC8B	30692.0	1	89990395	90063423
ENSG00000171488	LRRC8C	25075.0	1	90098631	90235462
ENSG00000171492	LRRC8D	16992.0	1	90286573	90402170
ENSG00000162664	ZNF326	14104.0	1	90460671	90501090
ENSG00000143032	BARHL2	954.0	1	91177096	91182794
ENSG00000122482	ZNF644	29222.0	1	91380859	91487829
ENSG00000162669	HFM1	20193.0	1	91726323	91870426
ENSG00000097046	CDC7	1745.0	1	91966408	91991321
ENSG00000069702	TGFBR3	11774.0	1	92145902	92371892
ENSG00000137948	BRDT	1105.0	1	92414928	92479983
